,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
75,315335336196243816662376563521226888334928581913,2,1,1,0.0,0.012573316479738902,Pheno > 0.63,4
76,1410003837021284485887033207243894734280530728651,3,1,2,0.005712472231037765,0.28139157122825187,moisture <= 88.59,0
77,947349482492510815730367502829189066919667400905,3,1,2,0.0030678091611128742,0.19905131651986652,Tit Acid > 0.13,0
78,1419060244117965495412029413417760007259458564683,3,1,2,0.0015867978419549348,0.009429987359804177,Brix > 12.85,0
79,1459505541307075317069583903840023895269513889914,2,1,1,0.00010578652279699566,0.0031433291199347256,Pheno <= 0.7,0
80,945983268971432222548859207615769581540823239463,2,1,1,0.00010578652279699566,0.0015716645599673628,Pheno > 0.7,1
81,1427828628260900981801428293654733815387871495302,2,1,1,0.00010578652279699566,0.003929161399918407,Brix > 11.53,0
82,1439157627400264411376365335601922955910930314266,2,1,1,0.0,0.012573316479738902,Tit Acid > 0.29,4
83,1440335382918687438535224440716847939872691334081,4,2,2,0.0002115730455939913,0.007072490519853132,Pheno <= 0.76,0
84,1452257316934691433684555933573947300980215553269,2,1,1,0.0,0.007072490519853132,moisture <= 86.88,3
85,1458924405464063515228681003248175979732942947901,3,1,2,0.009362107267534116,0.13108992150594445,Pheno <= 0.84,4
86,743720505332674453316309921369419980175745439591,3,1,2,0.0019041574103459218,0.012573316479738902,moisture <= 86.07,4
87,979766952529987151909249490708636929474398446830,3,1,2,0.006611657674812229,0.0806787807449913,moisture > 86.07,4
88,147860641729304468009300889158500163508655895047,2,0,2,0.0,0.03339787189930646,Tit Acid > 0.27,4
89,30286104599264233493709715352101578886395963500,2,1,1,0.0,0.008644155079820495,pH > 3.9,4
90,708974994663940473356047250801743764720458270635,5,2,3,0.03242356923727917,1.3738827367855175,Pheno > 0.76,0
91,165644917979433045096778224233875896118673456949,3,1,2,0.0050777530942557915,0.3825291211767707,Brix > 10.47,0
92,826578605362370356601600883514144447637327657066,2,1,1,5.289326139849783e-05,0.004714993679902088,moisture > 88.59,0
93,177267499210149510724253963525281511412675617616,2,0,2,0.0,1.540715224218765,pH > 4.75,0
94,207132805240402552305841715615295538047547474473,3,1,2,0.0022744102401354065,0.025146632959477805,Brix <= 13.1,1
95,21509790793552887966022874806460654910029089193,2,1,1,0.00010578652279699566,0.00550082595988577,Brix > 11.08,0
96,227367995596712800920562994603144313835373533341,6,2,4,0.014651433407383898,0.1038608330045099,Tit Acid > 0.15,0
97,264180769172240921923099009387695914077031880466,2,1,1,0.0002115730455939913,0.0015716645599673628,pH <= 4.86,1
98,505662032645117586105020132832693601065137912470,2,1,1,0.0050777530942557915,0.039160641952520114,Brix <= 11.53,0
99,597240793788279097482678786121035081124008541581,3,1,2,0.007034803766000211,0.044203065749082074,pH > 4.86,4
100,245684303784715268847019968464377942558661637315,3,1,2,0.0009520787051729609,0.06666477175194896,Pheno > 0.59,1
101,282661852526184494594935425846587408324666447561,3,1,2,0.0008462921823759652,0.022527192026198867,moisture <= 82.23,0
102,292567357245594367231950776931957522741924772421,2,1,1,5.289326139849783e-05,0.004714993679902088,Brix > 10.3,3
103,348892617720928893221806505583466033746564545815,2,1,1,0.00031735956839098697,0.0007858322799836814,pH <= 4.12,1
104,769354475543802779612776786220691121643987182460,2,1,1,0.0004231460911879826,0.004714993679902088,pH > 4.12,4
105,41417030911434338004125230269439804259879445302,3,1,2,0.0003966994604887337,0.01100165191977154,Pheno > 0.78,3
106,347375965275278585588966897722559032737374910735,2,1,1,0.0005289326139849783,0.0015716645599673628,moisture <= 88.24,3
107,359766152346022003514518626050177153554053961423,2,1,1,0.00010578652279699566,0.0031433291199347256,Brix <= 11.08,1
108,384165568604620773602991426913274488186991046821,2,1,1,0.00010578652279699566,0.0031433291199347256,Tit Acid <= 0.28,1
109,427126028839433250346413229071032180560802580904,3,1,2,0.007616629641383687,0.3953915116737893,Pheno > 0.6,1
110,703078683014261885336730977111454811685834428927,3,1,2,0.005818258753834761,0.28991972249531284,Brix > 9.22,1
111,428337588300963676283958377694182998226752112550,3,1,2,0.0006347191367819739,0.12435795830741758,Tit Acid <= 0.29,1
112,435639610782896619166063496621213255249377764557,2,1,1,0.00010578652279699566,0.0007858322799836814,Pheno <= 0.59,4
113,433642784130098273252973182946829464603765446865,3,1,2,0.004231460911879826,0.06614088356529317,pH > 5.2,0
114,454790473848408353201751758466431519326046225362,3,1,2,0.010049719665714588,0.19846194230987874,Brix <= 12.85,4
115,765592453115146640633038007468437610469124266623,2,1,1,5.289326139849783e-05,0.0007858322799836814,Pheno > 0.84,1
116,47635510756424328729794967520824764353044331683,7,2,5,0.024013540674918014,1.6701017044446655,pH > 4.85,0
117,982119225243198413857918285177710587335623039998,2,1,1,0.00015867978419549348,0.004714993679902088,Pheno <= 0.6,2
118,705007010748207944861930332260385564058444244896,2,1,1,0.00015867978419549348,0.0007858322799836814,pH > 5.32,0
119,984571787725314973554677945454022515297863304581,2,1,1,0.004601713741669311,0.02907579435939621,Brix <= 11.28,0
120,523896112575631378024934931557314815003807468929,2,1,1,0.0002115730455939913,0.0007858322799836814,Brix > 9.88,3
121,533735226380233132854068706426231558692711368887,3,1,2,0.0050777530942557915,0.18342635135285762,Brix > 9.28,1
122,549746515891163843617425559522791667429845420065,3,1,2,0.011953877076060508,0.2623669459356946,moisture <= 87.83,4
123,552082128732713621031558299075311834055380285421,2,0,2,0.0,2.1348200372422403,Tit Acid <= 0.27,0
124,5771222888430697625926571315532113256585960605,7,2,5,0.017454776261504282,0.4070947995578319,pH <= 4.85,1
125,568484349403032706442811090722432144818001088423,5,2,3,0.002062837194541415,0.03221912347933094,pH <= 4.32,4
126,636091658639320017876099791131110476351290392097,2,1,1,5.289326139849783e-05,0.0031433291199347256,moisture > 87.78,1
127,644675602832081649327117396129484128393056484155,2,1,1,0.0,0.015716645599673628,moisture <= 87.78,4
128,792760025352293005683938330994589112688689251669,3,1,2,0.0020099439331429172,0.018859974719608354,moisture > 87.83,1
129,589510874184243909852711938308467260254259432359,2,1,1,0.0,0.014144981039706263,moisture > 82.23,1
130,642112573656807165703313015619896940450767607790,5,1,4,0.004760393525864805,1.7472400726373354,Tit Acid <= 0.18,0
131,772317062733778050680538070298870766917603346383,2,1,1,0.0002115730455939913,0.0007858322799836814,Brix <= 9.88,0
132,665349927789854546665190254614539114508329105543,2,0,2,0.0,2.3657034838466786,pH > 4.25,0
133,999449005863449650043698603557860460414697697202,5,1,4,0.0010049719665714586,0.17229372738642215,Tit Acid > 0.18,1
134,665763256441369002694541083156400242042163903310,2,1,1,0.0002115730455939913,0.0031433291199347256,Tit Acid > 0.28,4
135,679457994161468121604690233924775229118954641934,5,2,3,0.004231460911879826,0.04976937773229982,pH > 4.32,1
136,832773610056439029892754125124439324367450502547,2,1,1,0.0006876123981804718,0.0015716645599673628,pH <= 3.96,4
137,940350166092675029613861939749538763040688165718,2,1,1,0.0,0.006286658239869451,moisture > 87.68,0
138,953013916229408958655391420495312068437993458202,2,0,2,0.0,0.18801037298609577,pH <= 4.75,1
