,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
90,1243441105853156082826579283074718276804584471201,2,1,1,2.1429336762027214e-05,0.0004470938897168405,pH <= 3.65,0
91,1244648436625067416830780885824411356920487146137,2,1,1,3.214400514304082e-05,0.000894187779433681,h (hue) > 92.24,2
92,125198956243070717731053687744898573835073287265,3,1,2,9.643201542912247e-05,0.03904619970193741,Ascorbic acid (%) <= 0.55,3
93,40740849279352128203256739494183396454811120408,3,1,2,8.571734704810886e-05,0.019672131147540982,Soluble solids (Brix) > 9.71,3
94,1257018173361084201049539434758259329592967988351,3,1,2,0.004532304725168756,0.1599263714427648,L* <= 38.93,0
95,259212900711848007806779756176942698325477898013,2,1,1,1.0714668381013607e-05,0.002682563338301043,h (hue) <= 80.15,3
96,363095542831237990397544806528312968994751880257,3,1,2,0.004650166077359906,0.15978745298417432,h (hue) > 80.15,0
97,1259028888465737019550996138574251778456988093178,3,1,2,0.0009750348226722382,0.004619970193740686,h (hue) <= 86.01,0
98,306525690588947270133771859994901017874026384246,3,1,2,0.000546448087431694,0.001788375558867362,pH <= 3.52,3
99,535957586225394417001645047328024936297900572570,2,1,1,2.1429336762027214e-05,0.000894187779433681,pH > 3.52,0
100,1262321753220883840152116448653268023792401748905,2,1,1,0.0,0.00849478390461997,L* <= 38.7,3
101,1268922411781893970597296916885070909182934944242,2,1,1,5.3573341905068036e-05,0.000894187779433681,a* > -0.82,0
102,1269457647543553182531820141831430828992669590738,3,1,2,0.00046073074038358513,0.19056312539919099,pH > 3.19,0
103,796664198908822221105718450811217826709455265331,3,1,2,0.00010714668381013607,0.001788375558867362,C > 39.51,2
104,1273497811980503717168243936461986221359672436367,2,1,1,1.0714668381013607e-05,0.005365126676602086,a* <= -0.86,2
105,1285283344297767492071278946984586297867965083692,2,1,1,2.1429336762027214e-05,0.0004470938897168405,C <= 28.41,2
