,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
183,747423452227744247161295534790989887946002677415,3,1,2,0.0033037805286048848,0.0018250978552340478,Brix <= 10.72,4
184,859937142169726300085497970880016369278523345795,3,1,2,0.002406044384967102,0.004106470174276607,Brix > 11.05,0
185,952313422186425994786064188240471309864615073355,2,1,1,0.0,0.00228137231904256,Brix > 10.72,1
186,73042002829014946871968702197963386318846964912,3,1,2,0.007527601204416193,0.024182546581851132,moisture > 88.55,1
187,893931918085720507244247615538062186675227880,2,1,1,0.0,0.004106470174276607,moisture <= 84.12,0
188,250383666050288555922939422873386412387888164590,3,1,2,0.011492137838742054,1.171392221116939,moisture <= 89.62,0
189,275672428306700848789239444899634693368241626742,3,1,2,0.012546002007360321,1.1574098999767197,Brix > 9.65,0
190,254893065517892840005300634273584051593270979037,2,1,1,0.0,0.0013688233914255358,Brix > 11.28,3
191,264180769172240921923099009387695914077031880466,2,1,1,0.0001756440281030445,0.00045627446380851194,pH <= 4.86,1
192,277392185426870536829681764470138299155325539424,2,1,1,0.0,0.0009125489276170239,Brix <= 10.8,3
193,272977833151769436873634510482870044006295702260,2,1,1,0.0,0.0027376467828510716,Brix <= 11.22,0
194,940350166092675029613861939749538763040688165718,2,1,1,0.0,0.0027376467828510716,moisture > 87.68,0
195,278294357183925540075974209286894632605115984545,3,1,2,0.007209769153563065,1.4948029436186072,moisture <= 90.17,0
196,363055097658377278005929267836332155594581026628,2,1,1,5.018400802944129e-05,0.005931568029510655,Brix <= 10.75,0
197,284206613161054309682069943008232583179454839881,3,1,2,0.0,2.078215580977238,moisture <= 88.49,3
198,763212543587750217808106594112871041545025736785,5,2,3,0.008882569421211108,2.033080678296558,Tit Acid > 0.12,3
199,775650655566268222195963750769541160664287144256,5,2,3,0.004717296754767481,1.8225091066762913,Tit Acid <= 0.12,2
200,313939282134011473969488680274167618177754315821,2,1,1,6.691201070592172e-05,0.00045627446380851194,Tit Acid > 0.36,4
201,510370834311025835074897415063219541371286131486,2,1,1,1.672800267648043e-05,0.0031939212466595836,Brix <= 9.25,2
202,314857879696376171423608953820670847835654884757,2,0,2,0.0,2.139250428140606,pH > 4.73,3
203,363527198380171677164642678006029696042250523634,2,1,1,0.0,0.0027376467828510716,moisture <= 88.35,3
204,516601140442069092777768951925603503757731753522,6,2,4,0.05162261625961861,2.0366110861332403,pH <= 5.21,3
205,556056145676242252196935790480711865714256718197,3,1,2,0.013131482101037137,1.5815726065703226,moisture <= 84.99,1
206,609655441806685391040905382276868544877293772511,2,1,1,0.0,0.008212940348553214,moisture > 84.99,1
207,7502286575422847517785813269994352158580699271,3,2,1,0.0,0.005475293565702143,pH > 5.21,0
208,624005623655726474188392415263575322370572793900,8,3,5,0.016912010705921715,1.4980370604727935,Pheno <= 0.72,0
209,427126028839433250346413229071032180560802580904,3,1,2,0.0036968885915021747,1.82640240186569,Pheno > 0.6,0
210,979770619769858128234174557901858574279628382643,2,1,1,3.345600535296086e-05,0.00045627446380851194,moisture > 90.17,1
211,90554010616762234662496603681414451697237230950,3,1,2,0.002609568417530947,0.010038038203787262,moisture > 81.58,1
212,433642784130098273252973182946829464603765446865,3,1,2,0.0025426564068250254,0.0036501957104680956,pH > 5.2,0
213,528566363778781775621158712241864824836897742885,2,1,1,3.345600535296086e-05,0.0013688233914255358,Brix <= 11.65,0
214,435202031619377897596867520115245422957439936887,2,1,1,0.0,0.0013688233914255358,Brix > 12.62,1
215,450137369394240904356265189787880609614373502474,2,1,1,0.0013047842087654735,0.0018250978552340478,Brix > 9.58,1
216,857607319684230108814194832161409755184334901663,2,1,1,5.018400802944129e-05,0.0009125489276170239,moisture > 88.94,1
217,452904644816443076163971148700177337687315851572,2,1,1,4.1820006691201076e-05,0.0009125489276170239,Brix <= 9.58,0
218,461351175668361397396959260669952822309859886820,3,1,2,0.0011375041820006692,0.005019019101893631,moisture > 82.37,2
219,470883890755101777036665426309530769805441851943,2,1,1,3.345600535296086e-05,0.0013688233914255358,moisture <= 87.21,0
220,984571787725314973554677945454022515297863304581,3,1,2,0.0032535965205754435,1.3579790708142743,Brix <= 11.28,0
221,514308004345302084856069340481921906503689782945,3,1,2,0.004340916694546671,1.4302129477954295,pH > 5.39,2
222,980803654742893966226846922953986193663478036153,2,1,1,3.345600535296086e-05,0.0009125489276170239,moisture > 87.21,1
223,568484349403032706442811090722432144818001088423,6,2,4,0.00038474406155904986,0.037794734752138404,pH <= 4.32,4
224,585831330631376020196651220005217173751910922427,3,1,2,0.00015055202408832387,0.0027376467828510716,moisture > 88.03,1
225,665349927789854546665190254614539114508329105543,3,1,2,0.0075443292070926735,0.04726242987616503,pH > 4.25,1
226,993598645401710847477252614412509615077137993235,3,1,2,0.005168952827032453,0.013384050938383015,Brix <= 11.03,1
227,597240793788279097482678786121035081124008541581,2,1,1,6.412401025984164e-05,0.00045627446380851194,pH > 4.86,3
228,623405411197778898714952083352355935308706710539,2,1,1,0.000117096018735363,0.0018250978552340478,moisture > 86.91,4
229,636091658639320017876099791131110476351290392097,2,1,1,1.672800267648043e-05,0.0009125489276170239,moisture > 87.78,1
230,644675602832081649327117396129484128393056484155,2,1,1,0.0,0.005931568029510655,moisture <= 87.78,4
231,950777180855255984755872747437635027007930381761,3,1,2,0.005118768819003011,0.02288976893439368,Brix <= 13.12,1
232,832773610056439029892754125124439324367450502547,2,1,1,1.672800267648043e-05,0.0009125489276170239,pH <= 3.96,1
233,672332599721112324355867062173889692788689330655,2,0,2,0.0,2.207634441852266,Brix > 11.6,1
234,679457994161468121604690233924775229118954641934,5,2,3,0.006908665105386417,2.2124411836787825,pH > 4.32,1
235,943830203843581604646810821449307790172120745568,2,1,1,1.672800267648043e-05,0.0031939212466595836,Brix > 10.2,0
236,730699573538352139692191826491930980328647852283,2,0,2,0.0,2.169169871471757,pH <= 4.73,4
237,738760784115287950683012939167376161343781682445,2,0,2,0.0,2.878107255308619,Brix <= 11.6,3
238,759783886644566511118470111056334794848645516977,2,1,1,0.00010036801605888258,0.0009125489276170239,moisture > 88.35,0
239,789273779712049564769444004041627008717039852509,2,1,1,1.672800267648043e-05,0.0018250978552340478,moisture > 85.15,0
240,818300426017039898302815959957484483327736126221,3,1,2,0.002643024422883908,0.00456274463808512,Tit Acid > 0.23,4
241,850278928786610505626500046722420659750738748426,2,1,1,5.018400802944129e-05,0.0009125489276170239,Brix > 12.2,1
242,934897931545540742699033276090586194972302902861,2,1,1,5.018400802944129e-05,0.0013688233914255358,Brix <= 12.2,4
243,922311927435954455015399968817795198456525739825,2,1,1,0.00025092004014720643,0.00045627446380851194,Brix > 11.22,3
244,982119225243198413857918285177710587335623039998,2,1,1,1.672800267648043e-05,0.0013688233914255358,Pheno <= 0.6,2
245,953013916229408958655391420495312068437993458202,6,0,6,0.0,2.9884048253658166,pH <= 4.75,4
